image_a,image_b,source_id_a,source_id_b,grade_a,grade_b,class_a,class_b,dhash_distance,relationship_type,resolution_status
train/Grade 1/corn-1200x820_jpg.rf.37281c742085a5e986194b451716bd35.jpg,train/Grade 1/corn-1200x820_jpg.rf.afab0b4ebec5e6c69691b266a08f0f2a.jpg,corn-1200x820_jpg,corn-1200x820_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/corn-1200x820_jpg.rf.3cf69aa2b3ac0fa5d35d701b299ee3ed.jpg,train/Grade 1/corn-1200x820_jpg.rf.79a31473770169ef9b354ebbc5ec269f.jpg,corn-1200x820_jpg,corn-1200x820_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/corn-1200x820_jpg.rf.3cf69aa2b3ac0fa5d35d701b299ee3ed.jpg,train/Grade 1/corn-1200x820_jpg.rf.afab0b4ebec5e6c69691b266a08f0f2a.jpg,corn-1200x820_jpg,corn-1200x820_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/corn-1200x820_jpg.rf.79a31473770169ef9b354ebbc5ec269f.jpg,train/Grade 1/corn-1200x820_jpg.rf.afab0b4ebec5e6c69691b266a08f0f2a.jpg,corn-1200x820_jpg,corn-1200x820_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/diabetic-foot-ulcer-pictures_jpg.rf.85fdd8888bd82d9fe643bdb7a31871ca.jpg,train/Grade 1/diabetic-foot-ulcer-pictures_jpg.rf.8db5fa5732292366d28240fe51930d4b.jpg,diabetic-foot-ulcer-pictures_jpg,diabetic-foot-ulcer-pictures_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/DiabeticPicture4_jpg.rf.66232d01e066d6bc6691bde8087eb292.jpg,train/Grade 1/DiabeticPicture4_jpg.rf.e5b0903fe6882eae4062868efb39ff73.jpg,DiabeticPicture4_jpg,DiabeticPicture4_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/download-1-_jpg.rf.1bf85e7867f8b8f0e7a7bc9a91934206.jpg,train/Grade 1/download-1-_jpg.rf.e7d35d63ebab904921196de0c0be0f32.jpg,download-1-_jpg,download-1-_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/download-1-_jpg.rf.3418e2ef6a331c60db8f6ae4497a30a5.jpg,train/Grade 1/download-1-_jpg.rf.86c4995c0dab925a9514787a4cb57d81.jpg,download-1-_jpg,download-1-_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/DSC00319_jpeg.rf.4236f633c49af0c443cb216bd3c26942.jpg,train/Grade 1/DSC00319_jpeg.rf.c0c7b21819c76f8a0ee2c205cb75eab2.jpg,DSC00319_jpeg,DSC00319_jpeg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/DSC00319_jpeg.rf.4236f633c49af0c443cb216bd3c26942.jpg,train/Grade 1/DSC00319_jpeg.rf.d4f662f340ff3a961e2ac6733ec6daee.jpg,DSC00319_jpeg,DSC00319_jpeg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/DSC00319_jpeg.rf.c0c7b21819c76f8a0ee2c205cb75eab2.jpg,train/Grade 1/DSC00319_jpeg.rf.d4f662f340ff3a961e2ac6733ec6daee.jpg,DSC00319_jpeg,DSC00319_jpeg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/foot-ulcer-217x300_jpg.rf.790700e8d61c459f11ec5f6b5880084f.jpg,train/Grade 1/foot-ulcer-217x300_jpg.rf.84e9fdfb9ddbaaccb409a4dde0f1d153.jpg,foot-ulcer-217x300_jpg,foot-ulcer-217x300_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/Foot-ulcer-600x399_png.rf.11a56df38770b2cf6bab741a288b27dc.jpg,train/Grade 1/Foot-ulcer-600x399_png.rf.3860e318f5ae3318ddd9dfaa330a9cfc.jpg,Foot-ulcer-600x399_png,Foot-ulcer-600x399_png,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/Foot-ulcer-600x399_png.rf.6a23c57dce69adf2eaf2c16b03a3c264.jpg,train/Grade 1/Foot-ulcer-600x399_png.rf.f9eacfc855d2e3f3b272888fb3f4210d.jpg,Foot-ulcer-600x399_png,Foot-ulcer-600x399_png,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/Footpuncture-blog2_jpg.rf.2ee7da1a372c1f9a76654ab5b3d5b852.jpg,train/Grade 1/Footpuncture-blog2_jpg.rf.99147d3c2371584b29575b4d8b6ac4e1.jpg,Footpuncture-blog2_jpg,Footpuncture-blog2_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/image1_jpeg.rf.015d00b4958a8ea42e0aff7ba83b95aa.jpg,train/Grade 1/image1_jpeg.rf.2c849037670b3dbdc8f0a4a1ff44a64c.jpg,image1_jpeg,image1_jpeg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/images-28-_jpg.rf.34499b8023b1cd9cabe740f95c99cd1d.jpg,train/Grade 1/images-28-_jpg.rf.b7394dbae5094907d7b4c5226a90a85d.jpg,images-28-_jpg,images-28-_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/images-3-_jpg.rf.00564d6eec3087dc796af752c8a4dfaf.jpg,train/Grade 1/images-3-_jpg.rf.e5724c118ece916379ae6d8be060843d.jpg,images-3-_jpg,images-3-_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/images-3-_jpg.rf.1760002b4708ce53a815741eaaa94257.jpg,train/Grade 1/images-3-_jpg.rf.e5724c118ece916379ae6d8be060843d.jpg,images-3-_jpg,images-3-_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/images-33-_jpg.rf.1f858966594213e6546a7a97ef0ea919.jpg,train/Grade 1/images-33-_jpg.rf.39965cc58e5ffd2544bf13ecf952c418.jpg,images-33-_jpg,images-33-_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/images-34-_jpg.rf.8ff321863c9bcc888a9111da3a91117f.jpg,train/Grade 1/images-34-_jpg.rf.f3f499051e2f8e69d9a6b51b2084bcda.jpg,images-34-_jpg,images-34-_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/m5_05_jpg.rf.0cd805d5d47924bde5c6a0b0d136d205.jpg,train/Grade 1/m5_05_jpg.rf.5686cb5919587beeb76f482266cc6483.jpg,m5_05_jpg,m5_05_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/Painless-ulcer-on-plantar-surface-of-her-right-big-toe_png.rf.0edbacbb4ff4b76893612f9cf1820f5d.jpg,train/Grade 1/Painless-ulcer-on-plantar-surface-of-her-right-big-toe_png.rf.491ed27f4a40c324e6efcdd0b337bfa0.jpg,Painless-ulcer-on-plantar-surface-of-her-right-big-toe_png,Painless-ulcer-on-plantar-surface-of-her-right-big-toe_png,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/Seed-Corn-under-Ball-of-Foot_jpg.rf.004a526bbf64458ae34f62edeee19db3.jpg,train/Grade 1/Seed-Corn-under-Ball-of-Foot_jpg.rf.7c7ebecba5f676e9ce635419d8d2e304.jpg,Seed-Corn-under-Ball-of-Foot_jpg,Seed-Corn-under-Ball-of-Foot_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/Seed-Corn-under-Ball-of-Foot_jpg.rf.004a526bbf64458ae34f62edeee19db3.jpg,train/Grade 1/Seed-Corn-under-Ball-of-Foot_jpg.rf.dde3dea922fcdcf057f4a428592b2203.jpg,Seed-Corn-under-Ball-of-Foot_jpg,Seed-Corn-under-Ball-of-Foot_jpg,0,0,Grade 1,Grade 1,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/Seed-Corn-under-Ball-of-Foot_jpg.rf.04fc5c87589220a69ed136e924027e8b.jpg,train/Grade 1/Seed-Corn-under-Ball-of-Foot_jpg.rf.7941b2081a6a17e89162f2118d9d939b.jpg,Seed-Corn-under-Ball-of-Foot_jpg,Seed-Corn-under-Ball-of-Foot_jpg,0,0,Grade 1,Grade 1,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/soft-corn-between-toes_jpg.rf.4af4f0f779511185cd31f44e62d73464.jpg,train/Grade 1/soft-corn-between-toes_jpg.rf.d91c273c1aec9b52ea3668a5880fa7ca.jpg,soft-corn-between-toes_jpg,soft-corn-between-toes_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/soft-corn-between-toes_jpg.rf.c836767a82fb067d073d0e740eb3b892.jpg,train/Grade 1/soft-corn-between-toes_jpg.rf.d26a864ed7e211e2b927816ef082ae80.jpg,soft-corn-between-toes_jpg,soft-corn-between-toes_jpg,0,0,Grade 1,Grade 1,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/tungiasis-3_jpg.rf.47689ede6a4b8ffbd17de3316841b9e4.jpg,train/Grade 1/tungiasis-3_jpg.rf.6bdf1519b2f2b64fe86704edc21b5250.jpg,tungiasis-3_jpg,tungiasis-3_jpg,0,0,Grade 1,Grade 1,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 1/tungiasis-3_jpg.rf.4c466b5d59409fe702602514d29e2b00.jpg,train/Grade 1/tungiasis-3_jpg.rf.f48511b2053d85fa4a219ab6b96443bb.jpg,tungiasis-3_jpg,tungiasis-3_jpg,0,0,Grade 1,Grade 1,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/1054877509612379438_jpg.rf.05ec63bba41e4f9e42ee8c9264663ab7.jpg,train/Grade 2/1054877509612379438_jpg.rf.dc042300be541db83dc8fb324c8d39bd.jpg,1054877509612379438_jpg,1054877509612379438_jpg,1,1,Grade 2,Grade 2,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/1054877509612379438_jpg.rf.05ec63bba41e4f9e42ee8c9264663ab7.jpg,train/Grade 2/51851179_360650897859331_2470243976368619520_n_jpg.rf.dc1ea47a2c6fc5fbd2816f5ff0206313.jpg,1054877509612379438_jpg,51851179_360650897859331_2470243976368619520_n_jpg,1,1,Grade 2,Grade 2,1,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/1054877509612379438_jpg.rf.87e26e7cee88cccf4984324abb55cf09.jpg,train/Grade 2/1054877509612379438_jpg.rf.dc042300be541db83dc8fb324c8d39bd.jpg,1054877509612379438_jpg,1054877509612379438_jpg,1,1,Grade 2,Grade 2,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/1054877509612379438_jpg.rf.87e26e7cee88cccf4984324abb55cf09.jpg,train/Grade 2/51851179_360650897859331_2470243976368619520_n_jpg.rf.26da7274ef1a15f0d6b73f2d554988fd.jpg,1054877509612379438_jpg,51851179_360650897859331_2470243976368619520_n_jpg,1,1,Grade 2,Grade 2,0,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/1054877509612379438_jpg.rf.87e26e7cee88cccf4984324abb55cf09.jpg,train/Grade 2/51851179_360650897859331_2470243976368619520_n_jpg.rf.dc1ea47a2c6fc5fbd2816f5ff0206313.jpg,1054877509612379438_jpg,51851179_360650897859331_2470243976368619520_n_jpg,1,1,Grade 2,Grade 2,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/1054877509612379438_jpg.rf.96019eb25c6433ba77d774fb05a89253.jpg,train/Grade 2/51851179_360650897859331_2470243976368619520_n_jpg.rf.9d89a0a518b58c84bf80c86371b5fee8.jpg,1054877509612379438_jpg,51851179_360650897859331_2470243976368619520_n_jpg,1,1,Grade 2,Grade 2,1,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/1054877509612379438_jpg.rf.bd4f8f7911f177df67da573b055ba9ad.jpg,train/Grade 2/51851179_360650897859331_2470243976368619520_n_jpg.rf.4e048133283839b7cc70c929a56564da.jpg,1054877509612379438_jpg,51851179_360650897859331_2470243976368619520_n_jpg,1,1,Grade 2,Grade 2,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/1054877509612379438_jpg.rf.dc042300be541db83dc8fb324c8d39bd.jpg,train/Grade 2/51851179_360650897859331_2470243976368619520_n_jpg.rf.26da7274ef1a15f0d6b73f2d554988fd.jpg,1054877509612379438_jpg,51851179_360650897859331_2470243976368619520_n_jpg,1,1,Grade 2,Grade 2,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/1054877509612379438_jpg.rf.dc042300be541db83dc8fb324c8d39bd.jpg,train/Grade 2/51851179_360650897859331_2470243976368619520_n_jpg.rf.dc1ea47a2c6fc5fbd2816f5ff0206313.jpg,1054877509612379438_jpg,51851179_360650897859331_2470243976368619520_n_jpg,1,1,Grade 2,Grade 2,0,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/1167-1-_jpg.rf.083238c076d3294f99012903de392bc1.jpg,train/Grade 2/1167-1-_jpg.rf.657bd6b2670e2c43a549c748bc9b0160.jpg,1167-1-_jpg,1167-1-_jpg,1,1,Grade 2,Grade 2,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/1167-1-_jpg.rf.083238c076d3294f99012903de392bc1.jpg,train/Grade 2/1167-1-_jpg.rf.a785dcccadd99593b423c6139f9fc2c6.jpg,1167-1-_jpg,1167-1-_jpg,1,1,Grade 2,Grade 2,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/1167-1-_jpg.rf.083238c076d3294f99012903de392bc1.jpg,train/Grade 2/1167-1-_jpg.rf.c429a752518de3bcf9babd21494f1db2.jpg,1167-1-_jpg,1167-1-_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/1167-1-_jpg.rf.58e26ee7dd90e61da46d18571f44cd7a.jpg,valid/Grade 2/images-22-_jpg.rf.24c26c1c642224cc398edbdb6642c5b0.jpg,1167-1-_jpg,images-22-_jpg,1,1,Grade 2,Grade 2,0,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/1167-1-_jpg.rf.657bd6b2670e2c43a549c748bc9b0160.jpg,train/Grade 2/1167-1-_jpg.rf.a785dcccadd99593b423c6139f9fc2c6.jpg,1167-1-_jpg,1167-1-_jpg,1,1,Grade 2,Grade 2,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/1167-1-_jpg.rf.657bd6b2670e2c43a549c748bc9b0160.jpg,train/Grade 2/1167-1-_jpg.rf.c429a752518de3bcf9babd21494f1db2.jpg,1167-1-_jpg,1167-1-_jpg,1,1,Grade 2,Grade 2,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/1167-1-_jpg.rf.a785dcccadd99593b423c6139f9fc2c6.jpg,train/Grade 2/1167-1-_jpg.rf.c429a752518de3bcf9babd21494f1db2.jpg,1167-1-_jpg,1167-1-_jpg,1,1,Grade 2,Grade 2,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/126_jpg.rf.06634371ada87e7a931743903afd9ad3.jpg,train/Grade 2/126_jpg.rf.640eb7bdf66496b8bbfbda5f6a68373f.jpg,126_jpg,126_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/126_jpg.rf.a11ce32d73863fc39809722258aae714.jpg,train/Grade 2/126_jpg.rf.c0b6a651a73826dabfb2f3dd172de787.jpg,126_jpg,126_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/13_jpg.rf.097114e6e8b95d005c76b2deb74e87fb.jpg,train/Grade 2/13_jpg.rf.4a8553aa35e8fc197c2cfa90608c4aed.jpg,13_jpg,13_jpg,1,1,Grade 2,Grade 2,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/13_jpg.rf.097114e6e8b95d005c76b2deb74e87fb.jpg,train/Grade 2/13_jpg.rf.67c559e0d0001122f85271b0199b4b3c.jpg,13_jpg,13_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/13_jpg.rf.249c433692f80a12c7de0cb81dbca58e.jpg,train/Grade 2/13_jpg.rf.cc2b1c5a988a27a1e3073586f9e191bd.jpg,13_jpg,13_jpg,1,1,Grade 2,Grade 2,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/13_jpg.rf.4a8553aa35e8fc197c2cfa90608c4aed.jpg,train/Grade 2/13_jpg.rf.67c559e0d0001122f85271b0199b4b3c.jpg,13_jpg,13_jpg,1,1,Grade 2,Grade 2,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/146_jpg.rf.f012ce1292968e1ad8617c5928d2b227.jpg,train/Grade 2/146_jpg.rf.fe5cca105ba8b96052213e2cd2095e72.jpg,146_jpg,146_jpg,1,1,Grade 2,Grade 2,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/15_jpg.rf.43c7cfe97e300d8627cb2325aebcb522.jpg,train/Grade 2/15_jpg.rf.d11bb5a91ce2bfb74a910671c70a343a.jpg,15_jpg,15_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/15_jpg.rf.9270231959f7603087ad932f2ac5cf14.jpg,train/Grade 2/15_jpg.rf.f32ebfd3b543dfa74ac9b4b7b0c4b807.jpg,15_jpg,15_jpg,1,1,Grade 2,Grade 2,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/15_jpg.rf.9270231959f7603087ad932f2ac5cf14.jpg,train/Grade 4/39_jpg.rf.5c9fbc6799c70ed4384d1ae733eaa1fe.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,3,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/15_jpg.rf.9270231959f7603087ad932f2ac5cf14.jpg,train/Grade 4/39_jpg.rf.be908a826d416d5bfbc330ae45c807e7.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,2,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/15_jpg.rf.c768597df8c9009babf7e1127c8e0f2e.jpg,train/Grade 4/39_jpg.rf.2765e09668990a7a25f499c81e5301e2.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,0,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/15_jpg.rf.c768597df8c9009babf7e1127c8e0f2e.jpg,train/Grade 4/39_jpg.rf.3103f3cb29faf7fae64a4c6b875ea590.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,0,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/15_jpg.rf.c768597df8c9009babf7e1127c8e0f2e.jpg,train/Grade 4/39_jpg.rf.5c9fbc6799c70ed4384d1ae733eaa1fe.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,3,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/15_jpg.rf.c768597df8c9009babf7e1127c8e0f2e.jpg,train/Grade 4/39_jpg.rf.be908a826d416d5bfbc330ae45c807e7.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,4,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/15_jpg.rf.cd57b9bef3644e9ae143e5eab3744f6d.jpg,train/Grade 4/39_jpg.rf.fe750fc82eb481baadf9b644a5147062.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,2,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/15_jpg.rf.f32ebfd3b543dfa74ac9b4b7b0c4b807.jpg,train/Grade 4/39_jpg.rf.5c9fbc6799c70ed4384d1ae733eaa1fe.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,4,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/15_jpg.rf.f32ebfd3b543dfa74ac9b4b7b0c4b807.jpg,train/Grade 4/39_jpg.rf.be908a826d416d5bfbc330ae45c807e7.jpg,15_jpg,39_jpg,1,3,Grade 2,Grade 4,3,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 2/161_jpg.rf.4c1d57746e1f20245db31e20b24c2157.jpg,train/Grade 2/161_jpg.rf.bb11d9556b003f6f814878a5bfcd203e.jpg,161_jpg,161_jpg,1,1,Grade 2,Grade 2,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/161_jpg.rf.da37fda52d626285cc9e05a9b2ae2d05.jpg,train/Grade 2/161_jpg.rf.e6cfaf2fb9efc3e258788f47aa2d2f8b.jpg,161_jpg,161_jpg,1,1,Grade 2,Grade 2,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/16_jpg.rf.2dbfdc880648ecc101d70a4623215bec.jpg,train/Grade 2/16_jpg.rf.c36ada3a363fa1bacdecc561e98d5d1c.jpg,16_jpg,16_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/171_jpg.rf.9ec21374e6caeb662446e7864d04748b.jpg,train/Grade 2/171_jpg.rf.d2aa1f3e7e7db6f4a05d960b37173689.jpg,171_jpg,171_jpg,1,1,Grade 2,Grade 2,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/172_jpg.rf.2094aaad391633e58ea09c040b84aa21.jpg,train/Grade 2/172_jpg.rf.3ee226abe97b6eb7ef0ec02da8131731.jpg,172_jpg,172_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/176_jpg.rf.32a1413521a4644ae74f07153fbc75a3.jpg,train/Grade 2/176_jpg.rf.642d586c402260a4c91f6ba05d5c07f7.jpg,176_jpg,176_jpg,1,1,Grade 2,Grade 2,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/177_jpg.rf.5f69863cf3ab3052e0f710a128fc508d.jpg,train/Grade 2/177_jpg.rf.dfe9e68d24ec5d7050ad8d5517a87c48.jpg,177_jpg,177_jpg,1,1,Grade 2,Grade 2,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/177_jpg.rf.b4354fef70d7f20835af06f263c8f55a.jpg,train/Grade 2/177_jpg.rf.b6da4056ff1c5a0717596af4bcea64ed.jpg,177_jpg,177_jpg,1,1,Grade 2,Grade 2,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/180_jpg.rf.e42b2afdb83f097b9229148051819e27.jpg,train/Grade 2/180_jpg.rf.f0766e31700aed37cfb90fc349de5640.jpg,180_jpg,180_jpg,1,1,Grade 2,Grade 2,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/187_jpg.rf.4314a363b2301730842d0e9703147e15.jpg,train/Grade 2/187_jpg.rf.5cda8ac8ec6515762f5b88453880dce0.jpg,187_jpg,187_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/187_jpg.rf.4314a363b2301730842d0e9703147e15.jpg,train/Grade 2/187_jpg.rf.5ff7cd064342cd8e5441373dc54786d2.jpg,187_jpg,187_jpg,1,1,Grade 2,Grade 2,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 2/187_jpg.rf.4314a363b2301730842d0e9703147e15.jpg,train/Grade 2/9_jpg.rf.7faee61169f18d657054784b8d113769.jpg,187_jpg,9_jpg,1,1,Grade 2,Grade 2,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 2/187_jpg.rf.53a119f7aeacf8860d945f3d9dfcbab0.jpg,train/Grade 2/187_jpg.rf.d6cff6ef0bfa8aaa92d2f74608cba278.jpg,187_jpg,187_jpg,1,1,Grade 2,Grade 2,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
