image_1,split_1,class_1,image_2,split_2,class_2,match_type,cross_split_leakage,cross_class_conflict,dhash_hamming_distance
train/Grade 1/52893683_309124839801524_5592826745502826496_n_jpg.rf.fd765d9fca09fbb938acd617a4352e72.jpg,train,Grade 1,train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 2/187_jpg.rf.74e1b4d6d40eb5148483c28cb3f08619.jpg,train,Grade 2,train/Grade 2/187_jpg.rf.d6cff6ef0bfa8aaa92d2f74608cba278.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 2/187_jpg.rf.74e1b4d6d40eb5148483c28cb3f08619.jpg,train,Grade 2,train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 2/187_jpg.rf.74e1b4d6d40eb5148483c28cb3f08619.jpg,train,Grade 2,train/Grade 3/51795551_387825175429049_5388304199618396160_n_jpg.rf.4a211a48ec55eedf57405ebf9254c6eb.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 2/197_jpg.rf.3dbc482e3fd5c678a2a24af30d1619e6.jpg,train,Grade 2,train/Grade 2/197_jpg.rf.c9595b2030c3351618d85bf03c83a034.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 2/302211_jpg.rf.130fa174e5a514d3cef2ca42c1c1c7c9.jpg,train,Grade 2,train/Grade 2/302211_jpg.rf.135af8ebdf9ef4cef0f719ea19ccc8ba.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 2/302211_jpg.rf.130fa174e5a514d3cef2ca42c1c1c7c9.jpg,train,Grade 2,train/Grade 2/302211_jpg.rf.bd706817af160fa087adb6ebb722c4a7.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 2/302211_jpg.rf.135af8ebdf9ef4cef0f719ea19ccc8ba.jpg,train,Grade 2,train/Grade 2/302211_jpg.rf.bd706817af160fa087adb6ebb722c4a7.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/413_jpg.rf.6404dd20fa0dd6066f70b5d5941ba3c0.jpg,train,Grade 2,train/Grade 2/413_jpg.rf.b2b07234f552a144b787a36122d8f422.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/413_jpg.rf.6404dd20fa0dd6066f70b5d5941ba3c0.jpg,train,Grade 2,train/Grade 4/319_jpg.rf.08da29224f7c5870426452107bb1b6c9.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 2/413_jpg.rf.6404dd20fa0dd6066f70b5d5941ba3c0.jpg,train,Grade 2,train/Grade 4/319_jpg.rf.91a1402fa74aa477c4bd4d91c111597a.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 2/413_jpg.rf.6404dd20fa0dd6066f70b5d5941ba3c0.jpg,train,Grade 2,train/Grade 4/319_jpg.rf.ff6a3a695c8b22d9780a81a6731dc329.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,3.0
train/Grade 2/413_jpg.rf.b2b07234f552a144b787a36122d8f422.jpg,train,Grade 2,train/Grade 4/319_jpg.rf.08da29224f7c5870426452107bb1b6c9.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 2/413_jpg.rf.b2b07234f552a144b787a36122d8f422.jpg,train,Grade 2,train/Grade 4/319_jpg.rf.91a1402fa74aa477c4bd4d91c111597a.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 2/413_jpg.rf.b2b07234f552a144b787a36122d8f422.jpg,train,Grade 2,train/Grade 4/319_jpg.rf.ff6a3a695c8b22d9780a81a6731dc329.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,3.0
train/Grade 2/446_jpg.rf.332fde6ae3185708fac3ce729f1a7a68.jpg,train,Grade 2,train/Grade 2/446_jpg.rf.e47632361f281bc06d15db1160989f17.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 2/465_jpg.rf.cf8c698e5d635a023fd949608c9f2878.jpg,train,Grade 2,train/Grade 2/465_jpg.rf.f0d050e2d6a24e11e4d3491301180fd2.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 2/465_jpg.rf.cf8c698e5d635a023fd949608c9f2878.jpg,train,Grade 2,train/Grade 2/465_jpg.rf.f0ea400b83b948df818450978d2a90a1.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 2/465_jpg.rf.f0d050e2d6a24e11e4d3491301180fd2.jpg,train,Grade 2,train/Grade 2/465_jpg.rf.f0ea400b83b948df818450978d2a90a1.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/51769731_2221636438091228_58097593116262400_n_jpg.rf.2d32c37dd3982c60ca5718a7d3f2c77a.jpg,train,Grade 2,train/Grade 2/51769731_2221636438091228_58097593116262400_n_jpg.rf.d3a9668561de2f57292b4def368fa914.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303536_jpg.rf.659873505deeb986a1c49b4a511031c9.jpg,train,Grade 3,train/Grade 3/303536_jpg.rf.83e7b5f022bfe66be079c1a7f78d9d30.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/304636_jpg.rf.04f65fd568d1e219fcf83ca4efdeb7eb.jpg,train,Grade 3,train/Grade 3/304636_jpg.rf.db60ecefa38e843ea3b54d5bea3e0abe.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/305406_jpg.rf.a224905337f4b55f9b258c39a30e67a3.jpg,train,Grade 3,train/Grade 3/305406_jpg.rf.be7b17407588d344ac98fded6201e896.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/40111620_512775102497985_2972172627881230336_n_jpg.rf.112377895624a3d992e5d5fdc67dc116.jpg,train,Grade 3,train/Grade 3/40111620_512775102497985_2972172627881230336_n_jpg.rf.e0af248279357e92edfa201b74eccf3c.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/40111620_512775102497985_2972172627881230336_n_jpg.rf.13eaa1283a0e11464cc858d19870ebb3.jpg,train,Grade 3,train/Grade 3/40111620_512775102497985_2972172627881230336_n_jpg.rf.878e1c089e9096f864599d6a7af12c6a.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/40111620_512775102497985_2972172627881230336_n_jpg.rf.13eaa1283a0e11464cc858d19870ebb3.jpg,train,Grade 3,train/Grade 3/40111620_512775102497985_2972172627881230336_n_jpg.rf.f76c196b6a2e8d33f5feb3fbf1e8fc23.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/40111620_512775102497985_2972172627881230336_n_jpg.rf.878e1c089e9096f864599d6a7af12c6a.jpg,train,Grade 3,train/Grade 3/40111620_512775102497985_2972172627881230336_n_jpg.rf.f76c196b6a2e8d33f5feb3fbf1e8fc23.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/404_jpg.rf.c72ea5f3f0e3f1b111d3c456abee491a.jpg,train,Grade 3,train/Grade 3/404_jpg.rf.d51f1c6753d7b146679aa150b6f8c77a.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/409_jpg.rf.c569909ab0cd6bd98fedd1a56a4faae0.jpg,train,Grade 3,train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/409_jpg.rf.c569909ab0cd6bd98fedd1a56a4faae0.jpg,train,Grade 3,train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/41_jpg.rf.ec9a4f377b44aa0874a5a328ab683786.jpg,train,Grade 3,train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/41_jpg.rf.ec9a4f377b44aa0874a5a328ab683786.jpg,train,Grade 3,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.a03468a09b4827233ae390c6107deb64.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train,Grade 3,train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train,Grade 3,train/Grade 3/51795551_387825175429049_5388304199618396160_n_jpg.rf.4a211a48ec55eedf57405ebf9254c6eb.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train,Grade 3,train/Grade 3/53323459_2396396807256877_8878559465192816640_n_jpg.rf.288002c3f2d8423fff2f3625e67503ba.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train,Grade 3,train/Grade 4/51677707_318598352100507_1141860632379785216_n_jpg.rf.51b58c2774e25865d866b6944f6ad76d.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train,Grade 3,train/Grade 4/52590332_933677237022401_4422700044289835008_n_jpg.rf.286917fdfb189473d2c8a10d33454bcd.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,3.0
train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train,Grade 3,train/Grade 3/51795551_387825175429049_5388304199618396160_n_jpg.rf.4a211a48ec55eedf57405ebf9254c6eb.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train,Grade 3,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.a03468a09b4827233ae390c6107deb64.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train,Grade 3,train/Grade 4/52590332_933677237022401_4422700044289835008_n_jpg.rf.286917fdfb189473d2c8a10d33454bcd.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.ce64c416f3a2e14d67d1b52afc821cc7.jpg,train,Grade 3,train/Grade 3/51795551_387825175429049_5388304199618396160_n_jpg.rf.4a211a48ec55eedf57405ebf9254c6eb.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.ce64c416f3a2e14d67d1b52afc821cc7.jpg,train,Grade 3,train/Grade 4/4039916766432702719_jpg.rf.4712014877a507c1169aa3103a2b1e56.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 3/51795551_387825175429049_5388304199618396160_n_jpg.rf.4a211a48ec55eedf57405ebf9254c6eb.jpg,train,Grade 3,train/Grade 4/52590332_933677237022401_4422700044289835008_n_jpg.rf.286917fdfb189473d2c8a10d33454bcd.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.0d03d2ace8d574fdd51436bc078abbb5.jpg,train,Grade 3,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.12cbdfd45c0b2caf1c4e91dd49028a5c.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.0d03d2ace8d574fdd51436bc078abbb5.jpg,train,Grade 3,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.a03468a09b4827233ae390c6107deb64.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.0daf57d543c95cc880470205fd11b5bf.jpg,train,Grade 3,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.cfcdaff8c3926927671ff7208735560d.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.12cbdfd45c0b2caf1c4e91dd49028a5c.jpg,train,Grade 3,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.a03468a09b4827233ae390c6107deb64.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/52337569_796952097316171_559675985750917120_n_jpg.rf.7ca71535b912d3e2c753868f9cbd18c5.jpg,train,Grade 3,train/Grade 3/52337569_796952097316171_559675985750917120_n_jpg.rf.9a8e68331769dcb274669642d25e9dfb.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/52956309_2293937097352804_1370826348246859776_n_jpg.rf.46640b8d8b797064c1344341132002f6.jpg,train,Grade 3,train/Grade 3/52956309_2293937097352804_1370826348246859776_n_jpg.rf.6e6571f581c6b0c33d919bd19aa9075b.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/319_jpg.rf.08da29224f7c5870426452107bb1b6c9.jpg,train,Grade 4,train/Grade 4/319_jpg.rf.91a1402fa74aa477c4bd4d91c111597a.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/319_jpg.rf.08da29224f7c5870426452107bb1b6c9.jpg,train,Grade 4,train/Grade 4/319_jpg.rf.ff6a3a695c8b22d9780a81a6731dc329.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/319_jpg.rf.74ca42386746d78072cefac79a8ca054.jpg,train,Grade 4,train/Grade 4/319_jpg.rf.838932d6f8e35bca6079a780431bddb3.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/319_jpg.rf.91a1402fa74aa477c4bd4d91c111597a.jpg,train,Grade 4,train/Grade 4/319_jpg.rf.ff6a3a695c8b22d9780a81a6731dc329.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/349_jpg.rf.560d9199b50b7c638385718eb78d4885.jpg,train,Grade 4,train/Grade 4/349_jpg.rf.d29f605c64dcc59a81985c81482544ba.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/4039916766432702719_jpg.rf.29977974336ddfe57ba53c833fd6c83f.jpg,train,Grade 4,train/Grade 4/4039916766432702719_jpg.rf.366c9c7d9309e4186a3eef57c74b9242.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/4039916766432702719_jpg.rf.29977974336ddfe57ba53c833fd6c83f.jpg,train,Grade 4,train/Grade 4/4039916766432702719_jpg.rf.4712014877a507c1169aa3103a2b1e56.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/4039916766432702719_jpg.rf.366c9c7d9309e4186a3eef57c74b9242.jpg,train,Grade 4,train/Grade 4/4039916766432702719_jpg.rf.4712014877a507c1169aa3103a2b1e56.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/470_jpg.rf.221ad750ccfb8252c895dfb64aca75f5.jpg,train,Grade 4,train/Grade 4/470_jpg.rf.dd579af0160b3f7edab3ffd0aa2168e9.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/4_jpg.rf.819e31f00f41b06a54f3a46683492acd.jpg,train,Grade 4,train/Grade 4/4_jpg.rf.a943a4abde2fba62719b1a3e3e7f0476.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 4/4_jpg.rf.819e31f00f41b06a54f3a46683492acd.jpg,train,Grade 4,train/Grade 4/4_jpg.rf.ce37761a1f727149e83b0d885918c0f1.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/4_jpg.rf.9c96e4f54ed01eed77b2ea522cb9afe7.jpg,train,Grade 4,train/Grade 4/4_jpg.rf.aca10f5cabb6eff19047a210f7da7d5d.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 4/4_jpg.rf.9c96e4f54ed01eed77b2ea522cb9afe7.jpg,train,Grade 4,train/Grade 4/4_jpg.rf.feaa881c75a25b0918732a55b2e31f79.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/4_jpg.rf.a943a4abde2fba62719b1a3e3e7f0476.jpg,train,Grade 4,train/Grade 4/4_jpg.rf.ce37761a1f727149e83b0d885918c0f1.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/4_jpg.rf.aca10f5cabb6eff19047a210f7da7d5d.jpg,train,Grade 4,train/Grade 4/4_jpg.rf.feaa881c75a25b0918732a55b2e31f79.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/51677707_318598352100507_1141860632379785216_n_jpg.rf.36a1f197726199a1cd79537655ff1a11.jpg,train,Grade 4,train/Grade 4/51677707_318598352100507_1141860632379785216_n_jpg.rf.b25a3c6e567c824c4c0c2888c1979fbc.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/51677707_318598352100507_1141860632379785216_n_jpg.rf.4e33b6cea14559efdb1006f0d50e1d21.jpg,train,Grade 4,train/Grade 4/51677707_318598352100507_1141860632379785216_n_jpg.rf.51b58c2774e25865d866b6944f6ad76d.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 4/diabetic-foot-ulcer-pictures-5-1-_jpg.rf.85365f3bb18bb4f6677250ced58e944e.jpg,train,Grade 4,train/Grade 4/diabetic-foot-ulcer-pictures-5-1-_jpg.rf.c42bed208c28ebeaacd805d1d46ab707.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 4/diabetic-foot-ulcer-pictures-5-1-_jpg.rf.c42bed208c28ebeaacd805d1d46ab707.jpg,train,Grade 4,train/Grade 4/diabetic-foot-ulcer-pictures-5-1-_jpg.rf.c8e93aeb11915b223d0a1661fcf317de.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 4/239_jpg.rf.81a87e27aecd7082a7b33f7b9421d3fe.jpg,train,Grade 4,train/Grade 4/239_jpg.rf.cc32fd159429fc6ecf9b58178652b339.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/152_jpg.rf.3bf23e8a91f3873b440c71900d73aa48.jpg,train,Grade 1,train/Grade 1/152_jpg.rf.ee968b0e187475df03bb113b233588f0.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/152_jpg.rf.65cf79a4c4bf708a55290c6099dcfe0a.jpg,train,Grade 1,train/Grade 1/152_jpg.rf.7c1794578ef8ac72a4b43fe9f3c5ccb4.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/154_jpg.rf.2d0579c3f73a3ec28aea3b802e921e77.jpg,train,Grade 1,train/Grade 1/154_jpg.rf.8bc5a88e75b2125d833eb9fc1496112a.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/154_jpg.rf.2d0579c3f73a3ec28aea3b802e921e77.jpg,train,Grade 1,train/Grade 1/154_jpg.rf.cb68dcdf396f7e635041a9cd684c49d7.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 1/154_jpg.rf.8bc5a88e75b2125d833eb9fc1496112a.jpg,train,Grade 1,train/Grade 1/154_jpg.rf.cb68dcdf396f7e635041a9cd684c49d7.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 4/483_jpg.rf.02541cce54f618131670957771d68685.jpg,train,Grade 4,train/Grade 4/483_jpg.rf.7a480d9ec417c301343cdf506b34d64d.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/170_jpg.rf.1a214613628d8516fe41dbaeff45004c.jpg,train,Grade 1,train/Grade 1/170_jpg.rf.60b05c642f8d9c04cf26f603ba545530.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 1/170_jpg.rf.1a214613628d8516fe41dbaeff45004c.jpg,train,Grade 1,train/Grade 1/170_jpg.rf.718b5dd0e49590b3e2f220cfd8970691.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 1/170_jpg.rf.60b05c642f8d9c04cf26f603ba545530.jpg,train,Grade 1,train/Grade 1/170_jpg.rf.718b5dd0e49590b3e2f220cfd8970691.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/181_jpg.rf.031bcc10578dc80217cde827fd9f0196.jpg,train,Grade 1,train/Grade 1/181_jpg.rf.e9d18a4f7aa5295c43762b74b6865f73.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/301255_jpg.rf.21437cbb7ef6b189ae52bb506f982c6a.jpg,train,Grade 1,train/Grade 1/301255_jpg.rf.ee6ed958cdafc14b74f02d1132f3e913.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/305590_jpg.rf.0023c4d1c77dc55444ae8fbf612a4b1e.jpg,train,Grade 3,train/Grade 3/305590_jpg.rf.225b6de24366789e0cd0edfb43a46a73.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/302436_jpg.rf.281f082d7fc44a30c65342c11e2243b2.jpg,train,Grade 2,train/Grade 2/302436_jpg.rf.b30459671d9ec2d8f3f4a2030ed28f9a.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 4/301113_jpg.rf.6dd13860f84c2d5de51e8cda15a22e4b.jpg,train,Grade 4,train/Grade 4/301113_jpg.rf.75433227974bba37a880426c49232e6f.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 2/5_png.rf.f3245e96578891410806c784f89a9d3b.jpg,train,Grade 2,train/Grade 3/5_jpg.rf.3b6358865a36882860baab7bf3869e11.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,True,0.0
train/Grade 3/262_jpg.rf.3590a29f38b9a0ce2a6e102da9c450c6.jpg,train,Grade 3,train/Grade 3/262_jpg.rf.c817ec5001fdfc709733f33d49a8af4d.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/262_jpg.rf.bf8e0d6963a633c288cc9a45ef2e5882.jpg,train,Grade 3,train/Grade 3/262_jpg.rf.c817ec5001fdfc709733f33d49a8af4d.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 4/122_jpg.rf.20a79ac023fba59f87d54e30be987123.jpg,train,Grade 4,train/Grade 4/122_jpg.rf.b4d8ab092660e6a4c03e61cd7f377f20.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/182_jpg.rf.a4c8f62920b1295e124aea3e182043d4.jpg,train,Grade 1,train/Grade 1/182_jpg.rf.e5803e2b32e45de487d275fbb26c597f.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/331_jpg.rf.9ee47d09cbb4be83bb99a75b30e427c1.jpg,train,Grade 4,train/Grade 4/331_jpg.rf.ba6e55658173290b2d218a1838f9b600.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/185_jpg.rf.0d24bbbcfc0ab87b0818c16ac84acef3.jpg,train,Grade 1,train/Grade 1/185_jpg.rf.d265641bb06364c7ef3cbfcc7fef8fbd.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/185_jpg.rf.d99d63cb12f0c4edb789f233b6447220.jpg,train,Grade 1,train/Grade 1/185_jpg.rf.e9254460a14750255dec53add1cb14c6.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/186_jpg.rf.15971791129cf4d4d16777ede0729970.jpg,train,Grade 1,train/Grade 1/186_jpg.rf.231692f7c2f70cc37ee43142d24a3e8c.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/186_jpg.rf.15971791129cf4d4d16777ede0729970.jpg,train,Grade 1,train/Grade 1/186_jpg.rf.883efacf72183610ef8363a46e05cd47.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/186_jpg.rf.231692f7c2f70cc37ee43142d24a3e8c.jpg,train,Grade 1,train/Grade 1/186_jpg.rf.883efacf72183610ef8363a46e05cd47.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/4_png.rf.d968381241b6bf516d8a1c1aa53d5e93.jpg,train,Grade 2,train/Grade 2/9_jpg.rf.ec3530d39a4a1898992ffb56c68fcb48.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/images-14-_jpg.rf.a9d341e8f35018c9a00eef0cb8edae51.jpg,train,Grade 2,train/Grade 2/images-14-_jpg.rf.e011ff6596588d19a7489ecee7caefc6.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 1/309_jpg.rf.83edbfa6f85f6f539fad925aff56410a.jpg,train,Grade 1,train/Grade 3/148_jpg.rf.64bbe378081c2844c240913f642a2048.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,True,3.0
train/Grade 3/148_jpg.rf.048b1a9c0eaeed7c0ebea5fba3fc00ad.jpg,train,Grade 3,train/Grade 3/148_jpg.rf.6ccb2cdd9c943056a3adc6752a2ea154.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/148_jpg.rf.64bbe378081c2844c240913f642a2048.jpg,train,Grade 3,train/Grade 3/148_jpg.rf.6ccb2cdd9c943056a3adc6752a2ea154.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/51759656_378276979636564_4642156840002519040_n_jpg.rf.757a9767ec4de013f5d13147345e1800.jpg,train,Grade 3,train/Grade 3/51759656_378276979636564_4642156840002519040_n_jpg.rf.bf37d902ba40802c35c9a45216483310.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 1/301764_jpg.rf.07bf1ef111b5fc145c261b79c096af02.jpg,train,Grade 1,train/Grade 1/301764_jpg.rf.788469220318dc053d8f6094fedb53e3.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,2.0
